Symbol,Quantity,Filled Qty,Type,Side,Stop Price,Filled Avg Price,Status,Submitted At,Filled At
CME,63,63.0,market,buy,,206.39,filled,2023-08-14 19:57:50.339555+00:00,2023-08-14 19:57:50.477140+00:00
CHTR,30,30.0,market,sell,,426.937667,filled,2023-08-14 19:57:50.251302+00:00,2023-08-14 19:57:51.157411+00:00
CAT,45,45.0,market,sell,,284.16,filled,2023-08-14 19:57:50.152538+00:00,2023-08-14 19:57:51.195093+00:00
BSX,254,254.0,market,buy,,51.39,filled,2023-08-14 19:57:50.061355+00:00,2023-08-14 19:57:52.277494+00:00
BIDU,94,94.0,market,sell,,137.43,filled,2023-08-14 19:57:49.968572+00:00,2023-08-14 19:57:51.672627+00:00
BAC,414,414.0,market,sell,,30.91,filled,2023-08-14 19:57:28.542267+00:00,2023-08-14 19:57:29.935487+00:00
AZO,5,5.0,market,sell,,2509.7,filled,2023-08-14 19:57:28.455458+00:00,2023-08-14 19:57:29.116552+00:00
AXP,78,78.0,market,sell,,166.06,filled,2023-08-14 19:57:28.368498+00:00,2023-08-14 19:57:29.276951+00:00
ATVI,142,142.0,market,buy,,90.81,filled,2023-08-14 19:57:28.278969+00:00,2023-08-14 19:57:29.165420+00:00
APO,159,159.0,market,buy,,81.99,filled,2023-08-14 19:57:28.192981+00:00,2023-08-14 19:57:28.988032+00:00
AON,40,40.0,market,buy,,322.5675,filled,2023-08-14 19:57:28.114195+00:00,2023-08-14 19:57:30.135439+00:00
AFL,169,169.0,market,sell,,76.6,filled,2023-08-14 19:57:28.023543+00:00,2023-08-14 19:57:29.510980+00:00
ADP,51,51.0,market,buy,,251.73,filled,2023-08-14 19:57:27.932712+00:00,2023-08-14 19:57:29.685807+00:00
ADM,152,152.0,market,sell,,84.97,filled,2023-08-14 19:57:27.845559+00:00,2023-08-14 19:57:29.250199+00:00
AAPL,72,72.0,market,buy,,179.24,filled,2023-08-14 19:57:27.757978+00:00,2023-08-14 19:57:28.520138+00:00
LLY,24,24.0,trailing_stop,sell,536.877,536.730417,filled,2023-08-14 19:09:35.684913+00:00,2023-08-14 19:09:36.430448+00:00
WDAY,57,57.0,trailing_stop,sell,227.4822,227.37,filled,2023-08-14 18:32:50.676392+00:00,2023-08-14 18:32:51.685478+00:00
LMT,28,28.0,trailing_stop,sell,450.5391,450.52,filled,2023-08-14 18:10:11.736116+00:00,2023-08-14 18:10:14.324137+00:00
BABA,135,135.0,trailing_stop,sell,93.5055,93.504963,filled,2023-08-14 17:53:48.729555+00:00,2023-08-14 17:53:51.381661+00:00
BX,131,131.0,trailing_stop,sell,98.0496,98.02,filled,2023-08-14 16:23:16.192435+00:00,2023-08-14 16:23:16.491867+00:00
FTNT,217,217.0,trailing_stop,sell,59.499,59.47,filled,2023-08-14 16:04:29.724257+00:00,2023-08-14 16:04:32.465127+00:00
TEAM,65,65.0,trailing_stop,sell,200.7324,200.658615,filled,2023-08-14 15:53:19.852879+00:00,2023-08-14 15:53:23.727899+00:00
AVGO,15,15.0,trailing_stop,buy,846.6729,846.85,filled,2023-08-14 15:46:47.906866+00:00,2023-08-14 15:46:48.397543+00:00
ODFL,31,31.0,trailing_stop,buy,414.0091,414.35,filled,2023-08-14 15:41:32.386846+00:00,2023-08-14 15:41:33.316191+00:00
MELI,9,9.0,trailing_stop,sell,1298.898216,1297.03,filled,2023-08-14 15:11:40.923593+00:00,2023-08-14 15:11:41.404781+00:00
INTU,26,26.0,trailing_stop,buy,504.6364,504.67,filled,2023-08-14 14:58:30.333727+00:00,2023-08-14 14:58:32.464451+00:00
ABNB,97,97.0,trailing_stop,buy,133.77955,133.8,filled,2023-08-14 14:58:17.543136+00:00,2023-08-14 14:58:19.068840+00:00
PANW,59,59.0,trailing_stop,buy,220.8264,220.88,filled,2023-08-14 14:54:49.626178+00:00,2023-08-14 14:54:50.282425+00:00
JNJ,74,74.0,trailing_stop,sell,173.50641,173.48,filled,2023-08-14 14:52:25.609247+00:00,2023-08-14 14:52:26.165283+00:00
NXPI,63,63.0,trailing_stop,buy,206.0602,206.19,filled,2023-08-14 14:51:51.858272+00:00,2023-08-14 14:51:52.177514+00:00
ANET,74,74.0,trailing_stop,buy,178.1034,178.2,filled,2023-08-14 14:50:19.272722+00:00,2023-08-14 14:50:20.790278+00:00
SNOW,84,84.0,trailing_stop,buy,152.7625,152.8,filled,2023-08-14 14:49:51.420738+00:00,2023-08-14 14:49:52.717397+00:00
ADSK,62,62.0,trailing_stop,buy,211.6657,211.7,filled,2023-08-14 14:43:04.876198+00:00,2023-08-14 14:43:05.641027+00:00
SHOP,234,234.0,trailing_stop,buy,55.7419,55.747949,filled,2023-08-14 14:37:23.289265+00:00,2023-08-14 14:37:26.183453+00:00
INTC,371,371.0,trailing_stop,buy,35.148,35.15,filled,2023-08-14 14:36:32.168665+00:00,2023-08-14 14:36:34.431587+00:00
REGN,16,16.0,trailing_stop,buy,808.808,808.89,filled,2023-08-14 14:33:24.311776+00:00,2023-08-14 14:33:24.494683+00:00
MMM,124,0.0,trailing_stop,buy,103.929,,canceled,2023-08-14 14:10:21.722913+00:00,
MMM,124,124.0,market,sell,,103.37,filled,2023-08-14 14:10:19.500796+00:00,2023-08-14 14:10:21.198847+00:00
SNOW,84,84.0,market,sell,,151.24,filled,2023-08-14 14:10:17.911934+00:00,2023-08-14 14:10:18.738270+00:00
ATVI,142,0.0,trailing_stop,buy,91.66255,,canceled,2023-08-14 14:10:17.808948+00:00,
ATVI,142,142.0,market,sell,,91.05,filled,2023-08-14 14:10:16.605154+00:00,2023-08-14 14:10:17.138192+00:00
INTC,371,371.0,market,sell,,34.82,filled,2023-08-14 14:10:15.275613+00:00,2023-08-14 14:10:15.592288+00:00
TMUS,93,0.0,trailing_stop,buy,140.1779,,canceled,2023-08-14 14:10:15.175241+00:00,
TMUS,93,93.0,market,sell,,139.21,filled,2023-08-14 14:10:13.966750+00:00,2023-08-14 14:10:14.820214+00:00
SRE,89,0.0,trailing_stop,buy,143.2685,,canceled,2023-08-14 14:10:13.857074+00:00,
SRE,89,89.0,market,sell,,142.29,filled,2023-08-14 14:10:10.546727+00:00,2023-08-14 14:10:13.588897+00:00
ABNB,97,97.0,market,sell,,132.44,filled,2023-08-14 14:10:06.831614+00:00,2023-08-14 14:10:09.674317+00:00
ADSK,62,62.0,market,sell,,209.71,filled,2023-08-14 14:10:05.401320+00:00,2023-08-14 14:10:05.607376+00:00
APO,159,0.0,trailing_stop,buy,82.113,,canceled,2023-08-14 14:10:05.293160+00:00,
APO,159,159.0,market,sell,,81.438742,filled,2023-08-14 14:10:02.006380+00:00,2023-08-14 14:10:05.097538+00:00
OXY,196,0.0,trailing_stop,buy,65.3268,,canceled,2023-08-14 14:10:01.890584+00:00,
OXY,196,196.0,market,sell,,64.73,filled,2023-08-14 14:10:00.649758+00:00,2023-08-14 14:10:01.687308+00:00
T,902,0.0,trailing_stop,buy,14.3824,,canceled,2023-08-14 14:10:00.544895+00:00,
T,902,902.0,market,sell,,14.24,filled,2023-08-14 14:09:59.309052+00:00,2023-08-14 14:10:00.132599+00:00
XOM,115,0.0,trailing_stop,buy,112.13525,,canceled,2023-08-14 14:09:59.198579+00:00,
XOM,115,115.0,market,sell,,111.21,filled,2023-08-14 14:09:57.905766+00:00,2023-08-14 14:09:58.444764+00:00
REGN,16,16.0,market,sell,,800.71,filled,2023-08-14 14:09:56.535759+00:00,2023-08-14 14:09:56.684942+00:00
ETN,59,0.0,trailing_stop,buy,220.5335,,canceled,2023-08-14 14:09:56.419450+00:00,
ETN,59,59.0,market,sell,,218.96,filled,2023-08-14 14:09:55.206611+00:00,2023-08-14 14:09:55.714802+00:00
AON,40,0.0,trailing_stop,buy,324.490275,,canceled,2023-08-14 14:09:55.081647+00:00,
AON,40,40.0,market,sell,,321.58,filled,2023-08-14 14:09:53.879690+00:00,2023-08-14 14:09:54.974197+00:00
PANW,59,59.0,market,sell,,218.9,filled,2023-08-14 14:09:52.455845+00:00,2023-08-14 14:09:53.199885+00:00
HD,39,0.0,trailing_stop,buy,331.714401,,canceled,2023-08-14 14:09:52.354428+00:00,
HD,39,39.0,market,sell,,330.03,filled,2023-08-14 14:09:49.042881+00:00,2023-08-14 14:09:51.276349+00:00
AVGO,15,15.0,market,sell,,840.11,filled,2023-08-14 14:09:46.643334+00:00,2023-08-14 14:09:48.058008+00:00
IBM,90,0.0,trailing_stop,buy,143.22002,,canceled,2023-08-14 14:09:46.540932+00:00,
IBM,90,90.0,market,sell,,142.718889,filled,2023-08-14 14:09:44.280624+00:00,2023-08-14 14:09:45.792859+00:00
STZ,48,0.0,trailing_stop,buy,269.569,,canceled,2023-08-14 14:09:44.176933+00:00,
STZ,48,48.0,market,sell,,268.05,filled,2023-08-14 14:09:42.952330+00:00,2023-08-14 14:09:43.486191+00:00
ANET,74,74.0,market,sell,,176.43,filled,2023-08-14 14:09:41.648934+00:00,2023-08-14 14:09:42.385769+00:00
VMW,83,0.0,trailing_stop,buy,156.6914,,canceled,2023-08-14 14:09:41.547375+00:00,
VMW,83,83.0,market,sell,,156.21,filled,2023-08-14 14:09:39.293640+00:00,2023-08-14 14:09:40.545383+00:00
PFE,359,0.0,trailing_stop,buy,36.4105,,canceled,2023-08-14 14:09:39.190169+00:00,
PFE,359,359.0,market,sell,,36.15,filled,2023-08-14 14:09:37.973054+00:00,2023-08-14 14:09:38.299922+00:00
BSX,254,0.0,trailing_stop,buy,51.86855,,canceled,2023-08-14 14:09:37.873777+00:00,
BSX,254,254.0,market,sell,,51.57,filled,2023-08-14 14:09:35.626125+00:00,2023-08-14 14:09:37.356543+00:00
VZ,388,0.0,trailing_stop,buy,33.590883,,canceled,2023-08-14 14:09:35.519726+00:00,
VZ,388,388.0,market,sell,,33.259948,filled,2023-08-14 14:09:32.191315+00:00,2023-08-14 14:09:34.810115+00:00
WFC,296,0.0,trailing_stop,buy,43.930657,,canceled,2023-08-14 14:09:32.088254+00:00,
WFC,296,296.0,market,sell,,43.52,filled,2023-08-14 14:09:30.861126+00:00,2023-08-14 14:09:31.664405+00:00
ODFL,31,31.0,market,sell,,410.15,filled,2023-08-14 14:09:29.514633+00:00,2023-08-14 14:09:30.073389+00:00
SHOP,234,234.0,market,sell,,55.25,filled,2023-08-14 14:09:27.179708+00:00,2023-08-14 14:09:28.382675+00:00
AAPL,72,0.0,trailing_stop,buy,179.8002,,canceled,2023-08-14 14:09:27.006578+00:00,
AAPL,72,72.0,market,sell,,178.322083,filled,2023-08-14 14:09:24.743415+00:00,2023-08-14 14:09:26.404328+00:00
NXPI,63,63.0,market,sell,,204.38,filled,2023-08-14 14:09:23.414102+00:00,2023-08-14 14:09:23.834010+00:00
INTU,26,26.0,market,sell,,499.8,filled,2023-08-14 14:09:22.092261+00:00,2023-08-14 14:09:22.628254+00:00
ADP,51,0.0,trailing_stop,buy,253.4999,,canceled,2023-08-14 14:09:21.990110+00:00,
ADP,51,51.0,market,sell,,253.86,filled,2023-08-14 14:09:19.728599+00:00,2023-08-14 14:09:20.953527+00:00
PEP,70,0.0,trailing_stop,buy,184.9613,,canceled,2023-08-14 14:09:19.622161+00:00,
PEP,70,70.0,market,sell,,184.36,filled,2023-08-14 14:09:18.361850+00:00,2023-08-14 14:09:18.927746+00:00
KO,212,0.0,trailing_stop,buy,61.3575,,canceled,2023-08-14 14:09:18.251926+00:00,
KO,212,212.0,market,sell,,61.3,filled,2023-08-14 14:09:17.042383+00:00,2023-08-14 14:09:17.626939+00:00
SBUX,128,0.0,trailing_stop,buy,101.404,,canceled,2023-08-14 14:09:16.936392+00:00,
SBUX,128,128.0,market,sell,,100.532813,filled,2023-08-14 14:09:12.652467+00:00,2023-08-14 14:09:16.424325+00:00
CME,63,0.0,trailing_stop,buy,207.3328,,canceled,2023-08-14 14:09:12.553122+00:00,
CME,63,63.0,market,sell,,206.3,filled,2023-08-14 14:09:08.297636+00:00,2023-08-14 14:09:11.747638+00:00
DE,29,0.0,trailing_stop,buy,438.528769,,canceled,2023-08-14 14:09:08.189679+00:00,
DE,29,29.0,market,sell,,435.13,filled,2023-08-14 14:09:06.930571+00:00,2023-08-14 14:09:08.010514+00:00
KDP,383,0.0,trailing_stop,buy,33.97135,,canceled,2023-08-14 14:09:06.818874+00:00,
KDP,383,383.0,market,sell,,33.8,filled,2023-08-14 14:09:04.560525+00:00,2023-08-14 14:09:06.197321+00:00
MO,296,0.0,trailing_stop,sell,43.2135,,canceled,2023-08-14 14:09:04.441897+00:00,
MO,296,296.0,market,buy,,43.530034,filled,2023-08-14 14:09:01.105340+00:00,2023-08-14 14:09:03.608525+00:00
KLAC,27,0.0,trailing_stop,sell,487.03545,,canceled,2023-08-14 14:09:00.939502+00:00,
KLAC,27,27.0,market,buy,,480.77,filled,2023-08-14 14:08:59.747189+00:00,2023-08-14 14:09:00.402859+00:00
HCA,48,0.0,trailing_stop,sell,267.9831,,canceled,2023-08-14 14:08:59.627373+00:00,
HCA,48,48.0,market,buy,,268.81,filled,2023-08-14 14:08:58.399234+00:00,2023-08-14 14:08:58.659115+00:00
RSG,87,0.0,trailing_stop,sell,146.7873,,canceled,2023-08-14 14:08:58.290697+00:00,
RSG,87,87.0,market,buy,,147.98,filled,2023-08-14 14:08:55.978285+00:00,2023-08-14 14:08:57.972379+00:00
JNJ,74,74.0,market,buy,,175.08,filled,2023-08-14 14:08:54.653820+00:00,2023-08-14 14:08:55.198349+00:00
FTNT,217,217.0,market,buy,,59.676175,filled,2023-08-14 14:08:53.331615+00:00,2023-08-14 14:08:54.046443+00:00
V,54,0.0,trailing_stop,sell,240.8967,,canceled,2023-08-14 14:08:53.218479+00:00,
V,54,54.0,market,buy,,241.581297,filled,2023-08-14 14:08:50.974620+00:00,2023-08-14 14:08:53.033400+00:00
PM,134,0.0,trailing_stop,sell,95.319675,,canceled,2023-08-14 14:08:50.874449+00:00,
PM,134,134.0,market,buy,,95.75,filled,2023-08-14 14:08:48.632876+00:00,2023-08-14 14:08:49.928854+00:00
PNC,99,0.0,trailing_stop,sell,126.3834,,canceled,2023-08-14 14:08:48.526188+00:00,
PNC,99,99.0,market,buy,,127.24,filled,2023-08-14 14:08:47.287605+00:00,2023-08-14 14:08:47.727394+00:00
ADM,152,0.0,trailing_stop,sell,84.15,,canceled,2023-08-14 14:08:47.166597+00:00,
ADM,152,152.0,market,buy,,84.667895,filled,2023-08-14 14:08:44.829463+00:00,2023-08-14 14:08:46.168713+00:00
EOG,98,0.0,trailing_stop,sell,130.2444,,canceled,2023-08-14 14:08:44.725031+00:00,
EOG,98,98.0,market,buy,,130.97,filled,2023-08-14 14:08:43.479508+00:00,2023-08-14 14:08:43.976429+00:00
BAC,414,0.0,trailing_stop,sell,30.6405,,canceled,2023-08-14 14:08:43.374224+00:00,
BAC,414,414.0,market,buy,,30.84,filled,2023-08-14 14:08:42.190702+00:00,2023-08-14 14:08:43.075587+00:00
NOC,30,0.0,trailing_stop,sell,427.66515,,canceled,2023-08-14 14:08:42.061241+00:00,
NOC,30,30.0,market,buy,,431.52,filled,2023-08-14 14:08:39.774724+00:00,2023-08-14 14:08:40.965734+00:00
TEAM,65,65.0,market,buy,,198.68,filled,2023-08-14 14:08:38.453387+00:00,2023-08-14 14:08:38.952021+00:00
LMT,28,28.0,market,buy,,454.82,filled,2023-08-14 14:08:35.007413+00:00,2023-08-14 14:08:37.844030+00:00
MELI,9,9.0,market,buy,,1285.97,filled,2023-08-14 14:08:33.693929+00:00,2023-08-14 14:08:34.282296+00:00
FCX,313,0.0,trailing_stop,sell,40.7979,,canceled,2023-08-14 14:08:33.587935+00:00,
FCX,313,313.0,market,buy,,40.27,filled,2023-08-14 14:08:31.307062+00:00,2023-08-14 14:08:33.132460+00:00
AZO,5,0.0,trailing_stop,sell,2490.33015,,canceled,2023-08-14 14:08:31.205772+00:00,
AZO,5,5.0,market,buy,,2497.02,filled,2023-08-14 14:08:30.007149+00:00,2023-08-14 14:08:30.990030+00:00
GD,57,0.0,trailing_stop,sell,225.06165,,canceled,2023-08-14 14:08:29.903244+00:00,
GD,57,57.0,market,buy,,226.92,filled,2023-08-14 14:08:27.654656+00:00,2023-08-14 14:08:29.423558+00:00
DUK,138,0.0,trailing_stop,sell,92.1789,,canceled,2023-08-14 14:08:27.551248+00:00,
DUK,138,138.0,market,buy,,92.77,filled,2023-08-14 14:08:24.317135+00:00,2023-08-14 14:08:27.333249+00:00
EW,163,0.0,trailing_stop,sell,79.8237,,canceled,2023-08-14 14:08:24.213792+00:00,
EW,163,163.0,market,buy,,79.66638,filled,2023-08-14 14:08:21.915818+00:00,2023-08-14 14:08:23.697684+00:00
MCHP,158,0.0,trailing_stop,sell,82.1799,,canceled,2023-08-14 14:08:21.794626+00:00,
MCHP,158,158.0,market,buy,,81.88,filled,2023-08-14 14:08:20.586142+00:00,2023-08-14 14:08:21.025242+00:00
AXP,78,0.0,trailing_stop,sell,164.818863,,canceled,2023-08-14 14:08:20.424651+00:00,
AXP,78,78.0,market,buy,,164.49,filled,2023-08-14 14:08:18.147890+00:00,2023-08-14 14:08:19.357080+00:00
LLY,24,24.0,market,buy,,537.0,filled,2023-08-14 14:08:16.795368+00:00,2023-08-14 14:08:17.391745+00:00
BABA,135,135.0,market,buy,,93.56,filled,2023-08-14 14:08:15.468976+00:00,2023-08-14 14:08:15.558259+00:00
BX,131,131.0,market,buy,,98.2,filled,2023-08-14 14:08:14.156864+00:00,2023-08-14 14:08:15.130215+00:00
NSC,60,0.0,trailing_stop,sell,213.34005,,canceled,2023-08-14 14:08:14.053286+00:00,
NSC,60,60.0,market,buy,,214.15,filled,2023-08-14 14:08:11.839561+00:00,2023-08-14 14:08:13.508440+00:00
HSY,58,0.0,trailing_stop,sell,222.255,,canceled,2023-08-14 14:08:11.686075+00:00,
HSY,58,58.0,market,buy,,223.53,filled,2023-08-14 14:08:10.388633+00:00,2023-08-14 14:08:11.154567+00:00
CTAS,26,0.0,trailing_stop,sell,489.1095,,canceled,2023-08-14 14:08:10.279516+00:00,
CTAS,26,26.0,market,buy,,489.52,filled,2023-08-14 14:08:07.006854+00:00,2023-08-14 14:08:09.232802+00:00
CAT,45,0.0,trailing_stop,sell,281.47185,,canceled,2023-08-14 14:08:06.902163+00:00,
CAT,45,45.0,market,buy,,282.14,filled,2023-08-14 14:08:05.686551+00:00,2023-08-14 14:08:06.508798+00:00
PAYX,103,0.0,trailing_stop,sell,124.68555,,canceled,2023-08-14 14:08:05.560460+00:00,
PAYX,103,103.0,market,buy,,125.92,filled,2023-08-14 14:08:02.235826+00:00,2023-08-14 14:08:04.444159+00:00
AFL,169,0.0,trailing_stop,sell,76.0617,,canceled,2023-08-14 14:08:02.126654+00:00,
AFL,169,169.0,market,buy,,76.40503,filled,2023-08-14 14:07:59.831164+00:00,2023-08-14 14:08:01.463963+00:00
MRVL,227,0.0,trailing_stop,sell,59.1327,,canceled,2023-08-14 14:07:59.723851+00:00,
MRVL,227,227.0,market,buy,,57.72,filled,2023-08-14 14:07:56.465801+00:00,2023-08-14 14:07:59.361221+00:00
UPS,73,0.0,trailing_stop,sell,174.0222,,canceled,2023-08-14 14:07:56.358290+00:00,
UPS,73,73.0,market,buy,,174.9,filled,2023-08-14 14:07:54.072155+00:00,2023-08-14 14:07:55.728542+00:00
BIDU,94,0.0,trailing_stop,sell,136.2141,,canceled,2023-08-14 14:07:53.950356+00:00,
BIDU,94,94.0,market,buy,,135.940425,filled,2023-08-14 14:07:51.724468+00:00,2023-08-14 14:07:53.396441+00:00
CHTR,30,0.0,trailing_stop,sell,423.6903,,canceled,2023-08-14 14:07:51.613492+00:00,
CHTR,30,30.0,market,buy,,426.62,filled,2023-08-14 14:07:50.406670+00:00,2023-08-14 14:07:51.179728+00:00
GOOG,99,0.0,trailing_stop,sell,130.581,,canceled,2023-08-14 14:07:50.255624+00:00,
GOOG,99,99.0,market,buy,,130.76,filled,2023-08-14 14:07:49.051034+00:00,2023-08-14 14:07:49.907911+00:00
WDAY,57,57.0,market,buy,,227.9,filled,2023-08-14 14:07:45.450707+00:00,2023-08-14 14:07:47.897603+00:00
VZ,555,555.0,market,sell,,33.38,filled,2023-08-11 19:58:07.970556+00:00,2023-08-11 19:58:08.444945+00:00
VRTX,52,52.0,market,sell,,349.65,filled,2023-08-11 19:58:07.878127+00:00,2023-08-11 19:58:10.832701+00:00
UNP,79,79.0,market,sell,,229.58,filled,2023-08-11 19:58:07.788126+00:00,2023-08-11 19:58:08.111462+00:00
TGT,140,140.0,market,buy,,130.97,filled,2023-08-11 19:58:07.703930+00:00,2023-08-11 19:58:09.536851+00:00
SYK,64,64.0,market,sell,,281.908906,filled,2023-08-11 19:58:07.604132+00:00,2023-08-11 19:58:08.890416+00:00
SPGI,47,47.0,market,sell,,387.38,filled,2023-08-11 19:58:07.509373+00:00,2023-08-11 19:58:08.609398+00:00
RTX,212,212.0,market,buy,,86.83,filled,2023-08-11 19:58:07.433418+00:00,2023-08-11 19:58:08.597099+00:00
NOW,33,33.0,market,sell,,556.91,filled,2023-08-11 19:58:07.314867+00:00,2023-08-11 19:58:07.547536+00:00
MCO,27,27.0,market,buy,,336.72,filled,2023-08-11 19:58:07.231598+00:00,2023-08-11 19:58:08.556127+00:00
LMT,40,40.0,market,sell,,453.84075,filled,2023-08-11 19:58:07.074730+00:00,2023-08-11 19:58:09.829929+00:00
LLY,35,35.0,market,sell,,527.84,filled,2023-08-11 19:58:06.978254+00:00,2023-08-11 19:58:07.552634+00:00
KO,301,301.0,market,buy,,61.17,filled,2023-08-11 19:58:06.880859+00:00,2023-08-11 19:58:08.251418+00:00
ICE,159,159.0,market,sell,,113.84,filled,2023-08-11 19:58:06.791241+00:00,2023-08-11 19:58:10.768476+00:00
IBM,128,128.0,market,buy,,143.09,filled,2023-08-11 19:58:06.700364+00:00,2023-08-11 19:58:08.147814+00:00
HON,97,97.0,market,sell,,190.52,filled,2023-08-11 19:58:06.615742+00:00,2023-08-11 19:58:07.902279+00:00
GOOG,140,140.0,market,sell,,130.04,filled,2023-08-11 19:58:06.512591+00:00,2023-08-11 19:58:08.639583+00:00
FI,145,145.0,market,sell,,125.45,filled,2023-08-11 19:58:06.422292+00:00,2023-08-11 19:58:08.487058+00:00
ETN,84,84.0,market,sell,,218.26,filled,2023-08-11 19:58:06.325649+00:00,2023-08-11 19:58:09.055958+00:00
BSX,360,360.0,market,buy,,51.01,filled,2023-08-11 19:58:06.213036+00:00,2023-08-11 19:58:07.838936+00:00
BAC,592,592.0,market,sell,,31.25,filled,2023-08-11 19:58:06.129933+00:00,2023-08-11 19:58:08.940572+00:00
AXP,112,112.0,market,sell,,165.17,filled,2023-08-11 19:58:06.020481+00:00,2023-08-11 19:58:06.393876+00:00
MC,381,381.0,trailing_stop,sell,47.8962,47.89,filled,2023-08-11 19:55:25.697382+00:00,2023-08-11 19:55:26.666685+00:00
NEE,268,268.0,trailing_stop,buy,68.883919,68.871493,filled,2023-08-11 19:32:09.179999+00:00,2023-08-11 19:32:13.735735+00:00
B,475,475.0,trailing_stop,sell,38.3724,38.36,filled,2023-08-11 19:01:44.043611+00:00,2023-08-11 19:01:48.510196+00:00
AVGO,21,21.0,trailing_stop,buy,831.7148,832.11,filled,2023-08-11 18:01:26.673662+00:00,2023-08-11 18:01:29.843876+00:00
CSX,593,593.0,trailing_stop,sell,30.71475,30.71,filled,2023-08-11 17:56:10.122248+00:00,2023-08-11 17:56:11.014058+00:00
ABNB,134,134.0,trailing_stop,buy,133.017,133.04,filled,2023-08-11 17:25:50.067543+00:00,2023-08-11 17:25:50.479351+00:00
SO,264,264.0,trailing_stop,buy,69.6193,69.62,filled,2023-08-11 16:16:26.602530+00:00,2023-08-11 16:16:29.994474+00:00
JNJ,106,106.0,trailing_stop,sell,172.16595,172.170189,filled,2023-08-11 16:13:49.101796+00:00,2023-08-11 16:13:50.485334+00:00
CHTR,42,42.0,trailing_stop,sell,426.0762,426.0,filled,2023-08-11 15:55:33.422057+00:00,2023-08-11 15:55:33.877614+00:00
CAT,64,64.0,trailing_stop,sell,283.1796,283.14,filled,2023-08-11 15:40:02.656928+00:00,2023-08-11 15:40:03.426062+00:00
AON,57,57.0,trailing_stop,buy,319.4832,319.62,filled,2023-08-11 15:31:54.437059+00:00,2023-08-11 15:31:54.936724+00:00
LRCX,26,26.0,trailing_stop,sell,664.963101,664.15,filled,2023-08-11 15:06:43.838722+00:00,2023-08-11 15:06:44.338880+00:00
WMT,114,114.0,trailing_stop,buy,161.7414,161.76,filled,2023-08-11 14:49:34.795315+00:00,2023-08-11 14:49:35.846051+00:00
ISRG,60,60.0,trailing_stop,buy,305.7472,305.82,filled,2023-08-11 14:41:04.424023+00:00,2023-08-11 14:41:07.737616+00:00
MMM,176,176.0,trailing_stop,buy,104.4946,104.53,filled,2023-08-11 14:38:43.735009+00:00,2023-08-11 14:38:44.942116+00:00
SHW,67,67.0,trailing_stop,buy,274.215,274.32,filled,2023-08-11 14:33:48.359701+00:00,2023-08-11 14:33:50.208149+00:00
MS,209,209.0,trailing_stop,buy,87.95585,87.97,filled,2023-08-11 14:23:42.720520+00:00,2023-08-11 14:23:43.380954+00:00
ELV,39,39.0,trailing_stop,buy,471.99825,472.3,filled,2023-08-11 14:20:59.042144+00:00,2023-08-11 14:20:59.382814+00:00
AAPL,103,103.0,trailing_stop,buy,178.3155,178.32,filled,2023-08-11 14:20:45.395420+00:00,2023-08-11 14:20:46.767581+00:00
ANET,104,104.0,trailing_stop,buy,177.05805,177.16,filled,2023-08-11 14:16:01.965273+00:00,2023-08-11 14:16:02.802392+00:00
META,59,59.0,trailing_stop,buy,303.808,303.802881,filled,2023-08-11 14:15:48.119537+00:00,2023-08-11 14:15:49.501000+00:00
AP,5767,5767.0,trailing_stop,sell,3.2175,3.2,filled,2023-08-11 14:11:26.982268+00:00,2023-08-11 14:11:27.499849+00:00
SCCO,220,220.0,trailing_stop,buy,82.315,82.36,filled,2023-08-11 14:03:24.438763+00:00,2023-08-11 14:03:24.680273+00:00
INTC,528,528.0,trailing_stop,buy,34.73895,34.75,filled,2023-08-11 14:03:08.888482+00:00,2023-08-11 14:03:09.491109+00:00
OXY,287,287.0,trailing_stop,buy,64.828365,64.83,filled,2023-08-11 14:01:34.490418+00:00,2023-08-11 14:01:36.458085+00:00
ABT,175,175.0,trailing_stop,buy,104.7269,104.78,filled,2023-08-11 14:00:00.538617+00:00,2023-08-11 14:00:00.833456+00:00
A,143,143.0,trailing_stop,buy,127.6539,127.72,filled,2023-08-11 13:59:42.263855+00:00,2023-08-11 13:59:43.440901+00:00
TMO,33,33.0,trailing_stop,buy,546.2989,546.35,filled,2023-08-11 13:58:44.755700+00:00,2023-08-11 13:58:48.216182+00:00
BA,76,76.0,trailing_stop,sell,235.8774,235.83,filled,2023-08-11 13:55:31.631529+00:00,2023-08-11 13:55:32.629328+00:00
BX,183,183.0,trailing_stop,sell,98.8515,98.801093,filled,2023-08-11 13:54:27.881882+00:00,2023-08-11 13:54:33.244892+00:00
BABA,184,184.0,trailing_stop,sell,96.6438,96.63,filled,2023-08-11 13:40:21.818761+00:00,2023-08-11 13:40:22.195652+00:00
PANW,85,85.0,trailing_stop,buy,216.1703,216.46,filled,2023-08-11 13:33:54.695047+00:00,2023-08-11 13:33:56.721386+00:00
G,490,490.0,trailing_stop,sell,36.8082,36.75,filled,2023-08-11 13:32:42.059777+00:00,2023-08-11 13:32:42.656010+00:00
MMM,176,176.0,market,sell,,103.53,filled,2023-08-11 13:32:30.007568+00:00,2023-08-11 13:32:30.965927+00:00
RTX,212,0.0,trailing_stop,buy,86.8701,,canceled,2023-08-11 13:32:29.889773+00:00,
